"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentence","Answer.ChosenWord","Answer.ClientLocation","Answer.CountTries","Answer.UserLocation","Approve","Reject"
"37SQU136V7GV2LXNQZ3U5KK5K6Z117","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3OLF68YTNATK881PJJGAU7DK40NAF4","A16TPV9T2VG2CJ","Submitted","Tue Feb 21 13:59:27 PST 2017","Tue Feb 21 14:00:03 PST 2017","Fri Feb 24 14:00:03 PST 2017","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","He is funny and easy-going .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""2601:0680:c301:abbd:5815:e90a:75f6:54d1"",""city"":""Roy"",""region"":""Utah"",""country"":""US"",""postal"":""84067"",""latitude"":41.1787,""longitude"":-112.0493,""timezone"":""America/Denver""},""city"":""Roy"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""2601:0680:c301:abbd:5815:e90a:75f6:54d1"",""city"":""Roy"",""region"":""Utah"",""country"":""US"",""postal"":""84067"",""latitude"":41.1787,""longitude"":-112.0493,""timezone"":""America/Denver""},""city"":""Roy"",""country"":""US""}","{""countTries"":1}","{}"
"37SQU136V7GV2LXNQZ3U5KK5K6Z117","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3RXCAC0YISHC3K45X52EG171FSBG8V","A238TPXOPQKZS1","Submitted","Tue Feb 21 16:51:23 PST 2017","Tue Feb 21 16:53:12 PST 2017","Fri Feb 24 16:53:12 PST 2017","","","","109","0% (0/0)","0% (0/0)","0% (0/0)","He is funny and easy-going .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""47.148.240.217"",""city"":""Perris"",""region"":""California"",""country"":""US"",""postal"":""92570"",""latitude"":33.7818,""longitude"":-117.3317,""timezone"":""America/Los_Angeles""},""city"":""Perris"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""47.148.240.217"",""city"":""Perris"",""region"":""California"",""country"":""US"",""postal"":""92570"",""latitude"":33.7818,""longitude"":-117.3317,""timezone"":""America/Los_Angeles""},""city"":""Perris"",""country"":""US""}","{""countTries"":1}","{}"
"37SQU136V7GV2LXNQZ3U5KK5K6Z117","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3VNL7UK1XGBPN40YPJ7RPC3CSQIFT6","A1H3TNUIQS76TM","Submitted","Tue Feb 21 18:53:19 PST 2017","Tue Feb 21 18:54:50 PST 2017","Fri Feb 24 18:54:50 PST 2017","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","He is funny and easy-going .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""173.219.183.242"",""city"":""Abilene"",""region"":""Texas"",""country"":""US"",""postal"":""79605"",""latitude"":32.425,""longitude"":-99.7976,""timezone"":""America/Chicago""},""city"":""Abilene"",""country"":""US""},""qualityInformation"":{""countTries"":3}}","{""backUpLocation"":{""ip"":""173.219.183.242"",""city"":""Abilene"",""region"":""Texas"",""country"":""US"",""postal"":""79605"",""latitude"":32.425,""longitude"":-99.7976,""timezone"":""America/Chicago""},""city"":""Abilene"",""country"":""US""}","{""countTries"":3}","{}"
"37SQU136V7GV2LXNQZ3U5KK5K6Z117","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3VSOLARPKC1BNDBR7I18X3D3VS139A","A1QHJGHKDIG3T5","Submitted","Tue Feb 21 14:05:10 PST 2017","Tue Feb 21 14:05:21 PST 2017","Fri Feb 24 14:05:21 PST 2017","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","He is funny and easy-going .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""68.49.218.183"",""city"":""Grand Rapids"",""region"":""Michigan"",""country"":""US"",""postal"":""49507"",""latitude"":42.9314,""longitude"":-85.6497,""timezone"":""America/Detroit""},""city"":""Grand Rapids"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""68.49.218.183"",""city"":""Grand Rapids"",""region"":""Michigan"",""country"":""US"",""postal"":""49507"",""latitude"":42.9314,""longitude"":-85.6497,""timezone"":""America/Detroit""},""city"":""Grand Rapids"",""country"":""US""}","{""countTries"":1}","{}"
"37SQU136V7GV2LXNQZ3U5KK5K6Z117","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3XM0HYN6NLRZPY7VDRE12KHFRMYPE9","A26XN1TM6CV01T","Submitted","Tue Feb 21 17:09:29 PST 2017","Tue Feb 21 17:09:45 PST 2017","Fri Feb 24 17:09:45 PST 2017","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","He is funny and easy-going .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""latitude"":41.858764199999996,""longitude"":-72.45597099999999,""backUpLocation"":{""ip"":""2601:0182:4300:6e15:c950:c583:ba88:bb74"",""city"":""Bolton"",""region"":""Connecticut"",""country"":""US"",""postal"":""06043"",""latitude"":41.7672,""longitude"":-72.4386,""timezone"":""America/New_York""},""city"":""Bolton"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""latitude"":41.858764199999996,""longitude"":-72.45597099999999,""backUpLocation"":{""ip"":""2601:0182:4300:6e15:c950:c583:ba88:bb74"",""city"":""Bolton"",""region"":""Connecticut"",""country"":""US"",""postal"":""06043"",""latitude"":41.7672,""longitude"":-72.4386,""timezone"":""America/New_York""},""city"":""Bolton"",""country"":""US""}","{""countTries"":1}","{}"
"3TCFMTM8HEG2R6FJ9338A3UACCD12O","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","32Q90QCQ1TDYE7AF0Z9T63VGXBLEKO","A23OR0D1FCUVMM","Submitted","Tue Feb 21 15:59:02 PST 2017","Tue Feb 21 15:59:49 PST 2017","Fri Feb 24 15:59:49 PST 2017","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","I hope that you will find this composition interesting .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""latitude"":30.563815100000003,""longitude"":-97.744734,""backUpLocation"":{""ip"":""104.54.230.202"",""city"":""Cedar Park"",""region"":""Texas"",""country"":""US"",""postal"":""78613"",""latitude"":30.5052,""longitude"":-97.8203,""timezone"":""America/Chicago""},""city"":""Cedar Park"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""latitude"":30.563815100000003,""longitude"":-97.744734,""backUpLocation"":{""ip"":""104.54.230.202"",""city"":""Cedar Park"",""region"":""Texas"",""country"":""US"",""postal"":""78613"",""latitude"":30.5052,""longitude"":-97.8203,""timezone"":""America/Chicago""},""city"":""Cedar Park"",""country"":""US""}","{""countTries"":1}","{}"
"3TCFMTM8HEG2R6FJ9338A3UACCD12O","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","35DR22AR5EC1O9TPAY7MD6ZL2VV3XW","A1YTP3NEKN5LG3","Submitted","Tue Feb 21 14:24:27 PST 2017","Tue Feb 21 14:24:37 PST 2017","Fri Feb 24 14:24:37 PST 2017","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","I hope that you will find this composition interesting .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""latitude"":33.211572,""longitude"":-87.5405901,""backUpLocation"":{""ip"":""130.160.192.2"",""city"":""Tuscaloosa"",""region"":""Alabama"",""country"":""US"",""postal"":""35487"",""latitude"":33.3072,""longitude"":-87.5859,""timezone"":""America/Chicago""},""city"":""Tuscaloosa"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""latitude"":33.211572,""longitude"":-87.5405901,""backUpLocation"":{""ip"":""130.160.192.2"",""city"":""Tuscaloosa"",""region"":""Alabama"",""country"":""US"",""postal"":""35487"",""latitude"":33.3072,""longitude"":-87.5859,""timezone"":""America/Chicago""},""city"":""Tuscaloosa"",""country"":""US""}","{""countTries"":1}","{}"
"3TCFMTM8HEG2R6FJ9338A3UACCD12O","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","36DSNE9QZ6QPFEHMCSCDA0PHMO7JOE","AMYURTQIMAC8T","Submitted","Tue Feb 21 13:54:10 PST 2017","Tue Feb 21 13:55:00 PST 2017","Fri Feb 24 13:55:00 PST 2017","","","","50","0% (0/0)","0% (0/0)","0% (0/0)","I hope that you will find this composition interesting .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""latitude"":45.6575223,""longitude"":-68.70632909999999,""backUpLocation"":{""ip"":""205.209.65.19"",""city"":""Millinocket"",""region"":""Maine"",""country"":""US"",""postal"":""04462"",""latitude"":45.7226,""longitude"":-68.7951,""timezone"":""America/New_York""},""city"":""Millinocket"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""latitude"":45.6575223,""longitude"":-68.70632909999999,""backUpLocation"":{""ip"":""205.209.65.19"",""city"":""Millinocket"",""region"":""Maine"",""country"":""US"",""postal"":""04462"",""latitude"":45.7226,""longitude"":-68.7951,""timezone"":""America/New_York""},""city"":""Millinocket"",""country"":""US""}","{""countTries"":1}","{}"
"3TCFMTM8HEG2R6FJ9338A3UACCD12O","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3IHR8NYAM8THXWA2OL2OTY5OEY14PH","A1AKTFYEZ493UQ","Submitted","Tue Feb 21 19:57:27 PST 2017","Tue Feb 21 19:57:52 PST 2017","Fri Feb 24 19:57:52 PST 2017","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","I hope that you will find this composition interesting .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""2601:0980:c100:18b6:0864:bd92:c4dc:da63"",""city"":""Chambersburg"",""region"":""Pennsylvania"",""country"":""US"",""postal"":""17201"",""latitude"":39.932,""longitude"":-77.7069,""timezone"":""America/New_York""},""city"":""Chambersburg"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""2601:0980:c100:18b6:0864:bd92:c4dc:da63"",""city"":""Chambersburg"",""region"":""Pennsylvania"",""country"":""US"",""postal"":""17201"",""latitude"":39.932,""longitude"":-77.7069,""timezone"":""America/New_York""},""city"":""Chambersburg"",""country"":""US""}","{""countTries"":1}","{}"
"3TCFMTM8HEG2R6FJ9338A3UACCD12O","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3KJYX6QCMA3K5YQJD4YR5SJPIHAVJY","ABO9F0JD9NN54","Submitted","Tue Feb 21 14:45:14 PST 2017","Tue Feb 21 14:45:43 PST 2017","Fri Feb 24 14:45:43 PST 2017","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","I hope that you will find this composition interesting .","{""selectedTokens"":[{""id"":14,""start"":7,""end"":8,""word"":""composition""}],""userInformation"":{""backUpLocation"":{""ip"":""47.220.228.96"",""city"":""Conroe"",""region"":""Texas"",""country"":""US"",""postal"":""77301"",""latitude"":30.3079,""longitude"":-95.4315,""timezone"":""America/Chicago""},""city"":""Conroe"",""country"":""US""},""qualityInformation"":{""countTries"":3}}","{""backUpLocation"":{""ip"":""47.220.228.96"",""city"":""Conroe"",""region"":""Texas"",""country"":""US"",""postal"":""77301"",""latitude"":30.3079,""longitude"":-95.4315,""timezone"":""America/Chicago""},""city"":""Conroe"",""country"":""US""}","{""countTries"":3}","{}"
"3TCFMTM8HEG2R6FJ9338A3UACCD12O","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3OUYGIZWR8Q0Y8S15KFMHVFBXLFP0E","A2IFPAX33G7JZJ","Submitted","Tue Feb 21 19:31:57 PST 2017","Tue Feb 21 19:32:21 PST 2017","Fri Feb 24 19:32:21 PST 2017","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","I hope that you will find this composition interesting .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""43.224.129.99"",""city"":""Electronics City"",""region"":""Karnataka"",""country"":""IN"",""postal"":""560100"",""latitude"":12.8458,""longitude"":77.6727,""timezone"":""Asia/Kolkata""},""city"":""Electronics City"",""country"":""IN""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""43.224.129.99"",""city"":""Electronics City"",""region"":""Karnataka"",""country"":""IN"",""postal"":""560100"",""latitude"":12.8458,""longitude"":77.6727,""timezone"":""Asia/Kolkata""},""city"":""Electronics City"",""country"":""IN""}","{""countTries"":1}","{}"
"3TCFMTM8HEG2R6FJ9338A3UACCD12O","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3TAYZSBPLM047AB7CONUVOD1H4CS2P","A1R44X86IIWX70","Submitted","Tue Feb 21 20:01:19 PST 2017","Tue Feb 21 20:01:39 PST 2017","Fri Feb 24 20:01:39 PST 2017","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","I hope that you will find this composition interesting .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""71.95.2.78"",""city"":""Victorville"",""region"":""California"",""country"":""US"",""postal"":""92392"",""latitude"":34.4954,""longitude"":-117.3686,""timezone"":""America/Los_Angeles""},""city"":""Victorville"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""71.95.2.78"",""city"":""Victorville"",""region"":""California"",""country"":""US"",""postal"":""92392"",""latitude"":34.4954,""longitude"":-117.3686,""timezone"":""America/Los_Angeles""},""city"":""Victorville"",""country"":""US""}","{""countTries"":1}","{}"
"3TCFMTM8HEG2R6FJ9338A3UACCD12O","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3WAKVUDHUX8R8O0H75ZP6GCXDG37UI","A3VE5OH94HYHET","Submitted","Tue Feb 21 18:37:31 PST 2017","Tue Feb 21 18:39:14 PST 2017","Fri Feb 24 18:39:14 PST 2017","","","","103","0% (0/0)","0% (0/0)","0% (0/0)","I hope that you will find this composition interesting .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""2606:a000:4e8b:3600:d530:fc07:97f7:846c"",""city"":""Wake Forest"",""region"":""North Carolina"",""country"":""US"",""postal"":""27587"",""latitude"":35.9767,""longitude"":-78.5544,""timezone"":""America/New_York""},""city"":""Wake Forest"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""2606:a000:4e8b:3600:d530:fc07:97f7:846c"",""city"":""Wake Forest"",""region"":""North Carolina"",""country"":""US"",""postal"":""27587"",""latitude"":35.9767,""longitude"":-78.5544,""timezone"":""America/New_York""},""city"":""Wake Forest"",""country"":""US""}","{""countTries"":1}","{}"
"3TCFMTM8HEG2R6FJ9338A3UACCD12O","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3Z4GS9HPNW2PADOLUX6EWOYD55Y778","A8BEPNVB1F378","Submitted","Tue Feb 21 18:00:49 PST 2017","Tue Feb 21 18:01:19 PST 2017","Fri Feb 24 18:01:19 PST 2017","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","I hope that you will find this composition interesting .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""101.222.231.65"",""city"":""Tiruchi"",""region"":""Tamil Nadu"",""country"":""IN"",""postal"":null,""latitude"":10.805,""longitude"":78.6856,""timezone"":""Asia/Kolkata""},""city"":""Tiruchi"",""country"":""IN""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""101.222.231.65"",""city"":""Tiruchi"",""region"":""Tamil Nadu"",""country"":""IN"",""postal"":null,""latitude"":10.805,""longitude"":78.6856,""timezone"":""Asia/Kolkata""},""city"":""Tiruchi"",""country"":""IN""}","{""countTries"":1}","{}"
"307L9TDWJYKUQVIRIQFBQKC5LRI3N9","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","33C7UALJVMQFZ5E2FMHB9E3VD2B814","A2VIGMJ1CENNNE","Submitted","Tue Feb 21 14:50:20 PST 2017","Tue Feb 21 14:50:44 PST 2017","Fri Feb 24 14:50:44 PST 2017","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","If I had the possibility , I would never go shopping to the big supermarkets .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""186.90.248.15"",""city"":""Barlovento"",""region"":""Miranda"",""country"":""VE"",""postal"":null,""latitude"":10.4333,""longitude"":-66.7667,""timezone"":""America/Caracas""},""city"":""Barlovento"",""country"":""VE""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""186.90.248.15"",""city"":""Barlovento"",""region"":""Miranda"",""country"":""VE"",""postal"":null,""latitude"":10.4333,""longitude"":-66.7667,""timezone"":""America/Caracas""},""city"":""Barlovento"",""country"":""VE""}","{""countTries"":1}","{}"
"307L9TDWJYKUQVIRIQFBQKC5LRI3N9","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","39DD6S19JQ3T329100C3TIJT1LOEZ2","AZTB9EIA5XHKY","Submitted","Tue Feb 21 18:47:13 PST 2017","Tue Feb 21 18:47:38 PST 2017","Fri Feb 24 18:47:38 PST 2017","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","If I had the possibility , I would never go shopping to the big supermarkets .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""216.15.68.194"",""city"":""Nazareth"",""region"":""Pennsylvania"",""country"":""US"",""postal"":""18064"",""latitude"":40.753,""longitude"":-75.3062,""timezone"":""America/New_York""},""city"":""Nazareth"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""216.15.68.194"",""city"":""Nazareth"",""region"":""Pennsylvania"",""country"":""US"",""postal"":""18064"",""latitude"":40.753,""longitude"":-75.3062,""timezone"":""America/New_York""},""city"":""Nazareth"",""country"":""US""}","{""countTries"":1}","{}"
"307L9TDWJYKUQVIRIQFBQKC5LRI3N9","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3BXQMRHWK0QATR74BB1EPY9N86EMUQ","A1R44X86IIWX70","Submitted","Tue Feb 21 20:00:52 PST 2017","Tue Feb 21 20:01:16 PST 2017","Fri Feb 24 20:01:16 PST 2017","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","If I had the possibility , I would never go shopping to the big supermarkets .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""71.95.2.78"",""city"":""Victorville"",""region"":""California"",""country"":""US"",""postal"":""92392"",""latitude"":34.4954,""longitude"":-117.3686,""timezone"":""America/Los_Angeles""},""city"":""Victorville"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""71.95.2.78"",""city"":""Victorville"",""region"":""California"",""country"":""US"",""postal"":""92392"",""latitude"":34.4954,""longitude"":-117.3686,""timezone"":""America/Los_Angeles""},""city"":""Victorville"",""country"":""US""}","{""countTries"":1}","{}"
"307L9TDWJYKUQVIRIQFBQKC5LRI3N9","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3EKVH9QMEZWY5LSPFYS50PR1GZF2DE","A1J9IYN46FX00O","Submitted","Tue Feb 21 13:57:14 PST 2017","Tue Feb 21 13:57:27 PST 2017","Fri Feb 24 13:57:27 PST 2017","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","If I had the possibility , I would never go shopping to the big supermarkets .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""24.55.20.172"",""city"":""Austin"",""region"":""Texas"",""country"":""US"",""postal"":""78729"",""latitude"":30.4549,""longitude"":-97.7565,""timezone"":""America/Chicago""},""city"":""Austin"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""24.55.20.172"",""city"":""Austin"",""region"":""Texas"",""country"":""US"",""postal"":""78729"",""latitude"":30.4549,""longitude"":-97.7565,""timezone"":""America/Chicago""},""city"":""Austin"",""country"":""US""}","{""countTries"":1}","{}"
"307L9TDWJYKUQVIRIQFBQKC5LRI3N9","3VXAMLAOARV2CNKMZ1WO7W11Y3PZF7","Language Error Detection","Detect the errors in the following sentences","error detection, English,  syntax, words","$0.02","Tue Feb 21 13:50:22 PST 2017","9","BatchId:2696238;OriginalHitTemplateId:712361150;","3600","259200","Tue Feb 28 13:50:22 PST 2017","","","3ERET4BTVN1HJBJYSOT7EPU56FB9KH","AVKRR6GFT3OO3","Submitted","Tue Feb 21 16:56:45 PST 2017","Tue Feb 21 16:57:01 PST 2017","Fri Feb 24 16:57:01 PST 2017","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","If I had the possibility , I would never go shopping to the big supermarkets .","{""selectedTokens"":[{""id"":-2,""word"":""no-error"",""start"":-2,""end"":-2}],""userInformation"":{""backUpLocation"":{""ip"":""216.252.196.64"",""city"":""Salem"",""region"":""Virginia"",""country"":""US"",""postal"":""24153"",""latitude"":37.2906,""longitude"":-80.1014,""timezone"":""America/New_York""},""city"":""Salem"",""country"":""US""},""qualityInformation"":{""countTries"":1}}","{""backUpLocation"":{""ip"":""216.252.196.64"",""city"":""Salem"",""region"":""Virginia"",""country"":""US"",""postal"":""24153"",""latitude"":37.2906,""longitude"":-80.1014,""timezone"":""America/New_York""},""city"":""Salem"",""country"":""US""}","{""countTries"":1}","{}"
